http://www.w3.org/ns/prov#wasDerivedFrom,http://purl.org/dc/elements/1.1/format,CL,ORDER,FAMILY,S,N_DET,N_UND,N_TY,N_2T,SPEC,LO_NO,TRAN,DATE,OPEN
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,BUPRESTIDAE,P,106,0,0,0,1,1975007,LOAN,Fri Jan 10 00:00:00 CST 1975,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,BUPRESTIDAE,P,-100,0,0,0,0,1975007,RTRN,Wed Sep 10 00:00:00 CDT 1975,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,BUPRESTIDAE,P,-6,0,0,0,-1,1975007,RTRN,Thu Jan 23 00:00:00 CST 1986,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,HALIPLIDAE,P,0,303,0,0,0,1975020,LOAN,Fri Jan 10 00:00:00 CST 1975,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,HALIPLIDAE,P,0,-266,0,0,0,1975020,RTRN,Mon Mar 03 00:00:00 CST 1997,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,3795,274,0,1,75,1975023,LOAN,Mon Jan 27 00:00:00 CST 1975,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,-2510,-211,0,-1,-47,1975023,RTRN,Fri Jun 18 00:00:00 CDT 1993,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,-1285,-63,0,0,-28,1975023,RTRN,Tue May 03 00:00:00 CDT 1994,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CULICIDAE,P,6,0,0,0,3,1975026,LOAN,Wed Jan 01 00:00:00 CST 1975,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CULICIDAE,S,2,0,0,0,2,1975026,LOAN,Wed Jan 01 00:00:00 CST 1975,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CULICIDAE,P,-6,0,0,0,-3,1975026,RTRN,Fri Apr 28 00:00:00 CDT 1989,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CULICIDAE,S,-2,0,0,0,-2,1975026,RTRN,Fri Apr 28 00:00:00 CDT 1989,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,234,50,0,0,28,1975034,LOAN,Wed May 21 00:00:00 CDT 1975,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,-234,-47,0,0,-28,1975034,RTRN,Tue May 01 00:00:00 CDT 1990,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,41,0,0,0,8,1975040,LOAN,Wed Aug 04 00:00:00 CDT 1971,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,-36,0,0,0,-8,1975040,RTRN,Tue May 01 00:00:00 CDT 1990,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CHRYSOMELIDAE,P,134,6,0,0,5,1976009,LOAN,Mon May 17 00:00:00 CDT 1976,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CHRYSOMELIDAE,P,0,0,0,0,-5,1976009,RTRN,Mon Aug 15 00:00:00 CDT 1988,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CHRYSOMELIDAE,P,-134,-6,0,0,0,1976009,RTRN,Mon Aug 15 00:00:00 CDT 1988,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,BRACONIDAE,P,0,71,0,0,0,1976017,LOAN,Thu Aug 26 00:00:00 CDT 1976,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,BRACONIDAE,P,0,-71,0,0,0,1976017,LOST,Wed Aug 03 00:00:00 CDT 1988,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,VESPIDAE,P,28,120,0,0,4,1977005,LOAN,Tue Jan 25 00:00:00 CST 1977,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,VESPIDAE,P,-28,0,0,0,-4,1977005,RTRN,Fri Oct 29 00:00:00 CDT 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,VESPIDAE,P,0,-120,0,0,0,1977005,RTRN,Fri May 03 00:00:00 CDT 1991,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,19,0,0,0,1977016,LOAN,Mon Jul 25 00:00:00 CDT 1977,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,-19,0,0,0,1977016,RTRN,Tue Sep 02 00:00:00 CDT 1986,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,EPHYDRIDAE,P,141,24,0,0,5,1977017,LOAN,Tue Aug 02 00:00:00 CDT 1977,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,EPHYDRIDAE,P,0,-1,0,0,0,1977017,KEPT,Thu Dec 14 00:00:00 CST 1978,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,EPHYDRIDAE,P,-68,-9,0,0,-1,1977017,RTRN,Thu Dec 14 00:00:00 CST 1978,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,EPHYDRIDAE,P,-73,-14,0,0,0,1977017,RTRN,Mon May 21 00:00:00 CDT 1990,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,EPHYDRIDAE,P,0,0,0,0,-4,1977017,RTRN,Mon May 21 00:00:00 CDT 1990,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,EPHYDRIDAE,P,10,34,0,0,4,1977018,LOAN,Wed Aug 03 00:00:00 CDT 1977,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,VESPIDAE,P,0,75,0,0,0,1977025,LOAN,Tue Oct 04 00:00:00 CDT 1977,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,VESPIDAE,P,0,-75,0,0,0,1977025,RTRN,Fri May 03 00:00:00 CDT 1991,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CURCULIONIDAE,P,43,38,0,0,6,1978012,LOAN,Tue Jun 06 00:00:00 CDT 1978,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,AR,ARANEIDA,AGELENIDAE,V,3,0,0,0,1,1978014,LOAN,Tue Sep 05 00:00:00 CDT 1978,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,ASILIDAE,P,274,241,0,0,31,1978016,LOAN,Wed Oct 11 00:00:00 CDT 1978,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,ASILIDAE,P,0,-22,0,0,0,1978016,LOST,Thu Apr 30 00:00:00 CDT 1987,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,ASILIDAE,P,-274,-219,0,0,-31,1978016,RTRN,Thu Apr 30 00:00:00 CDT 1987,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,STAPHYLINIDAE,P,35,102,0,0,9,1979003,LOAN,Tue Feb 13 00:00:00 CST 1979,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,STAPHYLINIDAE,P,0,-78,0,0,0,1979003,RTRN,Thu Feb 22 00:00:00 CST 1979,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,STAPHYLINIDAE,P,-31,0,0,0,0,1979003,RTRN,Tue Jan 21 00:00:00 CST 1992,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,STAPHYLINIDAE,P,-4,-24,0,0,-9,1979003,RTRN,Mon Feb 12 00:00:00 CST 2001,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,FORMICIDAE,P,836,8,0,0,8,1979004,LOAN,Wed Feb 14 00:00:00 CST 1979,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,FORMICIDAE,P,-826,-8,0,0,-8,1979004,RTRN,Tue Sep 15 00:00:00 CDT 1998,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,VESPIDAE,P,41,131,0,0,4,1979007,LOAN,Mon Jul 02 00:00:00 CDT 1979,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,VESPIDAE,P,-41,-131,0,0,-4,1979007,RTRN,Tue Jun 26 00:00:00 CDT 1990,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,AGARISTIDAE,P,0,9,0,0,0,1980004,LOAN,Fri Jan 04 00:00:00 CST 1980,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,AGARISTIDAE,V,6,0,0,0,1,1980004,LOAN,Fri Jan 04 00:00:00 CST 1980,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,AGARISTIDAE,P,0,-9,0,0,0,1980004,RTRN,Fri Mar 17 00:00:00 CST 1989,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,AGARISTIDAE,V,-6,0,0,0,-1,1980004,RTRN,Fri Mar 17 00:00:00 CST 1989,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,NOCTUIDAE,V,23,0,0,0,1,1980004,LOAN,Fri Jan 04 00:00:00 CST 1980,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,NOCTUIDAE,V,-13,0,0,0,-1,1980004,RTRN,Wed Mar 11 00:00:00 CST 1981,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,LEPIDOPTERA,NOCTUIDAE,V,-10,0,0,0,-1,1980004,RTRN,Fri Mar 17 00:00:00 CST 1989,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,PERILAMPIDAE,P,57,1056,0,0,5,1980014,LOAN,Thu Apr 24 00:00:00 CST 1980,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,PERILAMPIDAE,P,-57,-824,0,0,-5,1980014,RTRN,Tue Aug 10 00:00:00 CDT 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,PERILAMPIDAE,P,0,-147,0,0,0,1980014,RTRN,Fri Nov 04 00:00:00 CST 1983,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,PERILAMPIDAE,P,0,-1,0,0,0,1980014,RTRN,Fri Dec 08 00:00:00 CST 1989,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,PERILAMPIDAE,P,0,-66,0,0,0,1980014,RTRN,Wed May 01 00:00:00 CDT 1996,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,DYTISCIDAE,P,41,10,0,0,4,1980020,LOAN,Thu Jun 19 00:00:00 CDT 1980,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,DYTISCIDAE,P,-41,-10,0,0,-4,1980020,RTRN,Wed Jan 29 00:00:00 CST 1986,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,33,0,2,20,6,1981005,LOAN,Wed Feb 11 00:00:00 CST 1981,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-29,0,-2,-16,-4,1981005,RTRN,Tue Sep 08 00:00:00 CDT 1981,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-4,0,0,-4,-2,1981005,RTRN,Mon Aug 01 00:00:00 CDT 1988,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,104,55,0,0,6,1981007,LOAN,Wed Mar 18 00:00:00 CST 1981,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,-104,-55,0,0,-6,1981007,RTRN,Wed Feb 15 00:00:00 CST 1989,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,0,331,0,0,0,1981011,LOAN,Thu Apr 16 00:00:00 CST 1981,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,0,-331,0,0,0,1981011,RTRN,Wed Feb 15 00:00:00 CST 1989,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,50,0,0,0,1,1981016,LOAN,Wed Jul 15 00:00:00 CDT 1981,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,-50,0,0,0,-1,1981016,RTRN,Wed Aug 03 00:00:00 CDT 1988,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,ELMIDAE,V,0,2,0,0,0,1981017,LOAN,Fri Jul 17 00:00:00 CDT 1981,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,ELMIDAE,V,0,-2,0,0,0,1981017,RTRN,Wed Apr 06 00:00:00 CDT 1994,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,203,0,0,170,10,1981020,LOAN,Tue Sep 29 00:00:00 CDT 1981,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-7,0,0,-7,-2,1981020,RTRN,Mon Aug 01 00:00:00 CDT 1988,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-56,0,0,-56,0,1981020,RTRN,Wed Apr 04 00:00:00 CDT 1990,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-61,0,0,-58,0,1981020,RTRN,Wed Sep 30 00:00:00 CDT 1992,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-7,0,0,-7,0,1981020,GIFT,Fri Oct 16 00:00:00 CDT 1992,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,MUTILLIDAE,P,-70,0,0,-42,0,1981020,RTRN,Thu Jun 04 00:00:00 CDT 1998,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,RHAGIONIDAE,P,203,80,0,0,13,1982005,LOAN,Tue Feb 02 00:00:00 CST 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,RHAGIONIDAE,P,-69,-72,0,0,-4,1982005,RTRN,Wed Apr 15 00:00:00 CDT 1987,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,RHAGIONIDAE,P,-130,0,0,0,-8,1982005,RTRN,Mon Apr 04 00:00:00 CDT 2005,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,SYRPHIDAE,P,8,3,0,0,3,1982007,LOAN,Thu Mar 18 00:00:00 CST 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,SYRPHIDAE,P,-8,-3,0,0,-3,1982007,RTRN,Tue Feb 21 00:00:00 CST 1995,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,SYRPHIDAE,P,537,43,0,0,24,1982008,LOAN,Thu Mar 25 00:00:00 CST 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,SYRPHIDAE,P,-537,-35,0,0,-24,1982008,RTRN,Wed Jul 06 00:00:00 CDT 1994,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,89,67,0,0,6,1982015,LOAN,Mon Jul 26 00:00:00 CDT 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CARABIDAE,P,-89,-67,0,0,-6,1982015,RTRN,Tue Sep 02 00:00:00 CDT 1986,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,ELATERIDAE,V,145,152,0,0,8,1982016,LOAN,Mon Aug 30 00:00:00 CDT 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,ELATERIDAE,V,-128,-136,0,0,0,1982016,RTRN,Mon Sep 20 00:00:00 CDT 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,ELATERIDAE,V,-17,-16,0,0,-8,1982016,RTRN,Thu Feb 01 00:00:00 CST 1990,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CHRYSOMELIDAE,P,127,1115,0,0,17,1982018,LOAN,Tue Oct 19 00:00:00 CDT 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CHRYSOMELIDAE,P,0,-910,0,0,0,1982018,RTRN,Wed Dec 03 00:00:00 CST 1986,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,COLEOPTERA,CHRYSOMELIDAE,P,-127,-204,0,0,-17,1982018,RTRN,Fri Aug 10 00:00:00 CDT 1990,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,EPHYDRIDAE,P,7,0,0,0,3,1982020,LOAN,Fri Nov 12 00:00:00 CST 1982,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,EPHYDRIDAE,P,-7,0,0,0,-3,1982020,RTRN,Thu Feb 19 00:00:00 CST 1998,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,2899,0,0,0,1983002,LOAN,Thu Jan 20 00:00:00 CST 1983,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,-119,0,0,0,1983002,RTRN,Tue Oct 25 00:00:00 CDT 1988,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,-699,0,0,0,1983002,RTRN,Tue Jul 30 00:00:00 CDT 1991,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,-612,0,0,0,1983002,RTRN,Tue Mar 31 00:00:00 CST 1992,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,-577,0,0,0,1983002,RTRN,Thu Oct 08 00:00:00 CDT 1992,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,-699,0,0,0,1983002,RTRN,Mon Mar 21 00:00:00 CST 1994,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,-193,0,0,0,1983002,RTRN,Fri Jan 14 00:00:00 CST 2000,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,HYMENOPTERA,BRACONIDAE,P,0,4,0,0,0,1983003,LOAN,Wed Feb 02 00:00:00 CST 1983,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,P,145,22,0,0,6,1983007,LOAN,Fri Apr 29 00:00:00 CDT 1983,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,V,306,39,0,0,8,1983007,LOAN,Fri Apr 29 00:00:00 CDT 1983,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,P,-145,-22,0,0,0,1983007,RTRN,Tue Apr 28 00:00:00 CDT 1987,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,V,-7,0,0,0,0,1983007,KEPT,Tue Apr 28 00:00:00 CDT 1987,false
hash://sha256/a10b0a9aae28bace5ab02ddb8d1144b8ca5e6742d3b39bf63672ac1eb742a29e,application/dbase,IN,EPHEMEROPTERA,BAETIDAE,V,-70,0,0,0,0,1983007,RTRN,Tue Apr 28 00:00:00 CDT 1987,false
